,correct,questions,responses,rt,time_elapsed,trial_type,worker_id,assignment_id,pid
191,"[False, True, True, True, True, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the <i>sum</i> of the values of all locations I visit (minus the cost of making observations), and I will be paid the earnings from one of the 12 rounds."",""True""]",10296,682194,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
193,"[True, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""True""]",10734,711405,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
195,"[False, True, True, True, False, False]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""False""]",15704,733589,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
197,"[False, True, False, False, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.00"",""At most 1"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""True""]",5290,744546,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
199,"[False, False, False, False, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""1"",""False"",""$0.00"",""At most 1"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""True""]",6696,756779,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
201,"[False, True, False, False, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.00"",""At most 1"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""True""]",11649,774374,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
203,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""True""]",24739,804963,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
205,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""2"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""True""]",6575,816861,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
207,"[True, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""3"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""True""]",6833,828957,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
209,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""4"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), and I will actually be paid the earnings from one of the 12 rounds."",""True""]",11718,845959,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
211,"[False, True, True, True, False, True]","[""How many flights are there per round?"",""True or false: The hidden values will change each time I start a new round."",""How much does it cost to observe each hidden value?"",""How many hidden values am I allowed to observe in each round?"",""Which statement is TRUE?"",""True of false: The duration of the delay tells me how much more money I could have earned by planning and deciding better.""]","[""1"",""True"",""$0.10"",""As many or as few as I wish"",""My earnings for each round are equal to the value of one of the locations I visit (minus the cost of making observations), but these earnings aren't real money."",""True""]",11133,863025,survey-multi-choice,A16SR2HQIWRFD6,3OWEPKL089CRXPL2XB5YZ88KT2NN7A,6
